"DATA_LECTURA","DATA_EXTREM","CODI_ESTACIO","ACRÒNIM","VALOR"
2024-04-23,NA,"X4","PM",1011.2
2024-04-23,"00:00:00","X4","PX",1013.2
2024-04-23,"15:26:00","X4","PN",1008.6
2024-04-23,NA,"X4","PPT",0
2024-04-23,NA,"X4","RS24h",17.6
2024-04-23,NA,"X4","VVM10",1.8
2024-04-23,NA,"X4","DVM10",197
2024-04-23,"17:18:00","X4","VVX10",7.5
2024-04-23,"17:18:00","X4","DVVX10",127
2024-04-23,NA,"X8","TM",11
2024-04-23,"11:34:00","X8","TX",16.5
2024-04-23,"03:57:00","X8","TN",6.6
2024-04-23,NA,"X8","HRM",63
2024-04-23,"04:55:00","X8","HRX",100
2024-04-23,"11:28:00","X8","HRN",27
2024-04-23,NA,"X8","PM",1005.4
2024-04-23,"00:00:00","X8","PX",1007.4
2024-04-23,"15:23:00","X8","PN",1002.9
2024-04-23,NA,"X8","PPT",0
2024-04-23,NA,"X8","RS24h",19.2
2024-04-23,NA,"X8","VVM10",1.8
2024-04-23,NA,"X8","DVM10",278
2024-04-23,"16:13:00","X8","VVX10",8.6
2024-04-23,"16:13:00","X8","DVVX10",88
2024-04-24,NA,"D5","TM",10.8
2024-04-24,"14:18:00","D5","TX",17.6
2024-04-24,"05:30:00","D5","TN",4.7
2024-04-24,NA,"D5","HRM",58
2024-04-24,"23:09:00","D5","HRX",86
2024-04-24,"10:10:00","D5","HRN",30
2024-04-24,NA,"D5","PM",966
2024-04-24,"09:24:00","D5","PX",967.7
2024-04-24,"16:20:00","D5","PN",964
2024-04-24,NA,"D5","PPT",0
2024-04-24,NA,"D5","RS24h",28.1
2024-04-24,NA,"D5","VVM10",5
2024-04-24,NA,"D5","DVM10",250
2024-04-24,"15:47:00","D5","VVX10",13.8
2024-04-24,"15:47:00","D5","DVVX10",209
2024-04-24,NA,"X2","TM",13.1
2024-04-24,"14:12:00","X2","TX",18.4
2024-04-24,"04:30:00","X2","TN",7.3
2024-04-24,NA,"X2","HRM",56
2024-04-24,"03:13:00","X2","HRX",82
2024-04-24,"09:14:00","X2","HRN",32
2024-04-24,NA,"X4","TM",13.5
2024-04-24,"15:14:00","X4","TX",17.4
2024-04-24,"05:52:00","X4","TN",8.5
2024-04-24,NA,"X4","HRM",49
2024-04-24,"23:57:00","X4","HRX",67
2024-04-24,"09:12:00","X4","HRN",26
2024-04-24,NA,"X4","PM",1010.8
2024-04-24,"09:23:00","X4","PX",1012.7
2024-04-24,"23:53:00","X4","PN",1008.7
2024-04-24,NA,"X4","PPT",0
2024-04-24,NA,"X4","RS24h",27.9
2024-04-24,NA,"X4","VVM10",2.3
2024-04-24,NA,"X4","DVM10",231
2024-04-24,"16:32:00","X4","VVX10",9.8
2024-04-24,"16:32:00","X4","DVVX10",217
2024-04-24,NA,"X8","TM",12.9
2024-04-24,"14:48:00","X8","TX",18.4
2024-04-24,"05:33:00","X8","TN",7.5
2024-04-24,NA,"X8","HRM",51
2024-04-24,"23:53:00","X8","HRX",78
2024-04-24,"09:44:00","X8","HRN",24
2024-04-24,NA,"X8","PM",1005
2024-04-24,"09:30:00","X8","PX",1006.7
2024-04-24,"23:59:00","X8","PN",1002.9
2024-04-24,NA,"X8","PPT",0
2024-04-24,NA,"X8","RS24h",27.8
2024-04-24,NA,"X8","VVM10",3.1
2024-04-24,NA,"X8","DVM10",274
2024-04-24,"15:39:00","X8","VVX10",11.6
2024-04-24,"15:39:00","X8","DVVX10",228
2024-04-25,NA,"D5","TM",10.5
2024-04-25,"14:27:00","D5","TX",13.2
2024-04-25,"05:11:00","D5","TN",8.8
2024-04-25,NA,"D5","HRM",84
2024-04-25,"23:58:00","D5","HRX",100
2024-04-25,"11:35:00","D5","HRN",68
2024-04-25,NA,"D5","PM",961.9
2024-04-25,"00:00:00","D5","PX",964.2
2024-04-25,"18:40:00","D5","PN",960.2
2024-04-25,NA,"D5","PPT",0.7
2024-04-25,NA,"D5","RS24h",7.7
2024-04-25,NA,"D5","VVM10",3.4
2024-04-25,NA,"D5","DVM10",66
2024-04-25,"05:27:00","D5","VVX10",8.7
2024-04-25,"05:27:00","D5","DVVX10",74
2024-04-25,NA,"X2","TM",13.9
2024-04-25,"14:12:00","X2","TX",16
2024-04-25,"23:35:00","X2","TN",12.4
2024-04-25,NA,"X2","HRM",69
2024-04-25,"23:57:00","X2","HRX",90
2024-04-25,"14:30:00","X2","HRN",59
2024-04-25,NA,"X4","TM",13.8
2024-04-25,"11:45:00","X4","TX",15.9
2024-04-25,"05:40:00","X4","TN",12.8
2024-04-25,NA,"X4","HRM",67
2024-04-25,"23:20:00","X4","HRX",80
2024-04-25,"11:46:00","X4","HRN",56
2024-04-25,NA,"X4","PM",1006.4
2024-04-25,"00:00:00","X4","PX",1008.9
2024-04-25,"18:19:00","X4","PN",1004.4
2024-04-25,NA,"X4","PPT",0.5
2024-04-25,NA,"X4","RS24h",16.8
2024-04-25,NA,"X4","VVM10",2.6
2024-04-25,NA,"X4","DVM10",62
2024-04-25,"04:58:00","X4","VVX10",8.8
2024-04-25,"04:58:00","X4","DVVX10",61
2024-04-25,NA,"X8","TM",13.3
2024-04-25,"14:37:00","X8","TX",16.1
2024-04-25,"23:48:00","X8","TN",11.9
2024-04-25,NA,"X8","HRM",71
2024-04-25,"23:42:00","X8","HRX",96
2024-04-25,"14:37:00","X8","HRN",57
2024-04-25,NA,"X8","PM",1000.6
2024-04-25,"00:09:00","X8","PX",1003
2024-04-25,"18:40:00","X8","PN",998.7
2024-04-25,NA,"X8","PPT",0.3
2024-04-25,NA,"X8","RS24h",13.9
2024-04-25,NA,"X8","VVM10",2.6
2024-04-25,NA,"X8","DVM10",63
2024-04-25,"14:10:00","X8","VVX10",8.5
2024-04-25,"14:10:00","X8","DVVX10",125
2024-04-26,NA,"D5","TM",13.2
2024-04-26,"12:47:00","D5","TX",18.5
2024-04-26,"01:17:00","D5","TN",9.4
2024-04-26,NA,"D5","HRM",81
2024-04-26,"23:30:00","D5","HRX",100
2024-04-26,"12:30:00","D5","HRN",48
2024-04-26,NA,"D5","PM",959.5
2024-04-26,"10:36:00","D5","PX",960.4
2024-04-26,"17:30:00","D5","PN",958.7
2024-04-26,NA,"D5","PPT",2.1
2024-04-26,NA,"D5","RS24h",21.6
2024-04-26,NA,"D5","VVM10",3.3
2024-04-26,NA,"D5","DVM10",208
2024-04-26,"11:58:00","D5","VVX10",8.9
2024-04-26,"11:58:00","D5","DVVX10",207
2024-04-26,NA,"X2","TM",15.3
2024-04-26,"12:23:00","X2","TX",19.6
2024-04-26,"05:05:00","X2","TN",10.9
2024-04-26,NA,"X2","HRM",78
2024-04-26,"06:30:00","X2","HRX",95
2024-04-26,"12:00:00","X2","HRN",49
2024-04-26,NA,"X4","TM",15.6
2024-04-26,"12:45:00","X4","TX",18.4
2024-04-26,"05:04:00","X4","TN",12.1
2024-04-26,NA,"X4","HRM",72
2024-04-26,"23:59:00","X4","HRX",95
2024-04-26,"11:55:00","X4","HRN",42
2024-04-26,NA,"X4","PM",1003.7
2024-04-26,"10:30:00","X4","PX",1004.8
2024-04-26,"16:33:00","X4","PN",1002.7
2024-04-26,NA,"X4","PPT",0.1
2024-04-26,NA,"X4","RS24h",24.8
2024-04-26,NA,"X4","VVM10",1.9
2024-04-26,NA,"X4","DVM10",178
2024-04-26,"12:23:00","X4","VVX10",6.8
2024-04-26,"12:23:00","X4","DVVX10",191
2024-04-26,NA,"X8","TM",15.3
2024-04-26,"12:27:00","X8","TX",19.9
2024-04-26,"04:51:00","X8","TN",10
2024-04-26,NA,"X8","HRM",74
2024-04-26,"05:30:00","X8","HRX",100
2024-04-26,"12:30:00","X8","HRN",39
2024-04-26,NA,"X8","PM",997.9
2024-04-26,"10:18:00","X8","PX",999
2024-04-26,"17:32:00","X8","PN",997
2024-04-26,NA,"X8","PPT",0.1
2024-04-26,NA,"X8","RS24h",23.8
2024-04-26,NA,"X8","VVM10",2
2024-04-26,NA,"X8","DVM10",209
2024-04-26,"13:23:00","X8","VVX10",6.9
2024-04-26,"13:23:00","X8","DVVX10",208
2024-04-27,NA,"D5","TM",14.1
2024-04-27,"10:41:00","D5","TX",17.6
2024-04-27,"05:32:00","D5","TN",12.6
2024-04-27,NA,"D5","HRM",96
2024-04-27,"23:30:00","D5","HRX",100
2024-04-27,"10:52:00","D5","HRN",76
2024-04-27,NA,"D5","PM",958.1
2024-04-27,"23:59:00","D5","PX",960.9
2024-04-27,"05:42:00","D5","PN",956.7
2024-04-27,NA,"D5","PPT",0.4
2024-04-27,NA,"D5","RS24h",6.4
2024-04-27,NA,"D5","VVM10",3.6
2024-04-27,NA,"D5","DVM10",149
2024-04-27,"06:32:00","D5","VVX10",10.7
2024-04-27,"06:32:00","D5","DVVX10",120
2024-04-27,NA,"X2","TM",16.9
2024-04-27,"12:34:00","X2","TX",19.1
2024-04-27,"05:03:00","X2","TN",15.7
2024-04-27,NA,"X2","HRM",86
2024-04-27,"23:50:00","X2","HRX",95
2024-04-27,"13:55:00","X2","HRN",75
2024-04-27,NA,"X4","TM",16.8
2024-04-27,"10:32:00","X4","TX",18.6
2024-04-27,"05:31:00","X4","TN",15.6
2024-04-27,NA,"X4","HRM",91
2024-04-27,"23:32:00","X4","HRX",100
2024-04-27,"14:04:00","X4","HRN",72
2024-04-27,NA,"X4","PM",1002
2024-04-27,"23:59:00","X4","PX",1004.7
2024-04-27,"04:20:00","X4","PN",1000.6
2024-04-27,NA,"X4","PPT",1.5
2024-04-27,NA,"X4","RS24h",12
2024-04-27,NA,"X4","VVM10",2.4
2024-04-27,NA,"X4","DVM10",131
2024-04-27,"12:35:00","X4","VVX10",7.5
2024-04-27,"12:35:00","X4","DVVX10",157
2024-04-27,NA,"X8","TM",16.8
2024-04-27,"10:12:00","X8","TX",19.8
2024-04-27,"04:34:00","X8","TN",15.2
2024-04-27,NA,"X8","HRM",87
2024-04-27,"23:30:00","X8","HRX",100
2024-04-27,"10:42:00","X8","HRN",57
2024-04-27,NA,"X8","PM",996.2
2024-04-27,"23:59:00","X8","PX",999.1
2024-04-27,"05:39:00","X8","PN",995
2024-04-27,NA,"X8","PPT",0.2
2024-04-27,NA,"X8","RS24h",9.9
2024-04-27,NA,"X8","VVM10",2.6
2024-04-27,NA,"X8","DVM10",135
2024-04-27,"13:06:00","X8","VVX10",8.6
2024-04-27,"13:06:00","X8","DVVX10",131
2024-04-28,NA,"D5","TM",12.7
2024-04-28,"14:41:00","D5","TX",14.1
2024-04-28,"23:30:00","D5","TN",10.8
2024-04-28,NA,"D5","HRM",99
2024-04-28,"23:30:00","D5","HRX",100
2024-04-28,"14:51:00","D5","HRN",91
2024-04-28,NA,"D5","PM",964.6
2024-04-28,"23:47:00","D5","PX",968.1
2024-04-28,"01:30:00","D5","PN",960.6
2024-04-28,NA,"D5","PPT",6.7
2024-04-28,NA,"D5","RS24h",4.3
2024-04-28,NA,"D5","VVM10",3.1
2024-04-28,NA,"D5","DVM10",162
2024-04-28,"07:52:00","D5","VVX10",8.7
2024-04-28,"07:52:00","D5","DVVX10",196
2024-04-28,NA,"X2","TM",15.9
2024-04-28,"13:39:00","X2","TX",17.5
2024-04-28,"23:49:00","X2","TN",13.8
2024-04-28,NA,"X2","HRM",86
2024-04-28,"02:30:00","X2","HRX",96
2024-04-28,"13:33:00","X2","HRN",72
2024-04-28,NA,"X4","TM",15.8
2024-04-28,"13:06:00","X4","TX",17.2
2024-04-28,"23:30:00","X4","TN",13.8
2024-04-28,NA,"X4","HRM",91
2024-04-28,"23:30:00","X4","HRX",100
2024-04-28,"13:37:00","X4","HRN",68
2024-04-28,NA,"X4","PM",1008.8
2024-04-28,"23:34:00","X4","PX",1012.7
2024-04-28,"01:30:00","X4","PN",1004.5
2024-04-28,NA,"X4","PPT",3.5
2024-04-28,NA,"X4","RS24h",7.2
2024-04-28,NA,"X4","VVM10",2
2024-04-28,NA,"X4","DVM10",147
2024-04-28,"19:28:00","X4","VVX10",6.6
2024-04-28,"19:28:00","X4","DVVX10",79
2024-04-28,NA,"X8","TM",15.5
2024-04-28,"13:08:00","X8","TX",17.5
2024-04-28,"23:49:00","X8","TN",13.2
2024-04-28,NA,"X8","HRM",89
2024-04-28,"23:30:00","X8","HRX",100
2024-04-28,"13:09:00","X8","HRN",67
2024-04-28,NA,"X8","PM",1003.1
2024-04-28,"23:45:00","X8","PX",1006.9
2024-04-28,"01:28:00","X8","PN",998.7
2024-04-28,NA,"X8","PPT",3.7
2024-04-28,NA,"X8","RS24h",5.8
2024-04-28,NA,"X8","VVM10",1.8
2024-04-28,NA,"X8","DVM10",148
2024-04-28,"19:36:00","X8","VVX10",6.5
2024-04-28,"19:36:00","X8","DVVX10",91
2024-04-29,NA,"D5","TM",11.2
2024-04-29,"13:02:00","D5","TX",11.9
2024-04-29,"05:30:00","D5","TN",10.6
2024-04-29,NA,"D5","HRM",100
2024-04-29,"23:30:00","D5","HRX",100
2024-04-29,"23:30:00","D5","HRN",100
2024-04-29,NA,"D5","PM",966
2024-04-29,"00:00:00","D5","PX",968
2024-04-29,"16:42:00","D5","PN",963.5
2024-04-29,NA,"D5","PPT",63.3
2024-04-29,NA,"D5","RS24h",1.7
2024-04-29,NA,"D5","VVM10",6.1
2024-04-29,NA,"D5","DVM10",52
2024-04-29,"16:28:00","D5","VVX10",19
2024-04-29,"16:28:00","D5","DVVX10",72
2024-04-29,NA,"X2","TM",14.1
2024-04-29,"22:00:00","X2","TX",15.4
2024-04-29,"06:00:00","X2","TN",13.3
2024-04-29,NA,"X2","HRM",93
2024-04-29,"15:30:00","X2","HRX",98
2024-04-29,"22:07:00","X2","HRN",80
2024-04-29,NA,"X4","TM",14.1
2024-04-29,"22:04:00","X4","TX",15.2
2024-04-29,"04:00:00","X4","TN",13.3
2024-04-29,NA,"X4","HRM",98
2024-04-29,"18:02:00","X4","HRX",100
2024-04-29,"22:03:00","X4","HRN",83
2024-04-29,NA,"X4","PM",1010.5
2024-04-29,"00:00:00","X4","PX",1012.7
2024-04-29,"17:05:00","X4","PN",1007.9
2024-04-29,NA,"X4","PPT",54.1
2024-04-29,NA,"X4","RS24h",1.5
2024-04-29,NA,"X4","VVM10",2.5
2024-04-29,NA,"X4","DVM10",56
2024-04-29,"16:43:00","X4","VVX10",12.6
2024-04-29,"16:43:00","X4","DVVX10",72
2024-04-29,NA,"X8","TM",13.6
2024-04-29,"22:12:00","X8","TX",14.7
2024-04-29,"04:47:00","X8","TN",12.8
2024-04-29,NA,"X8","HRM",98
2024-04-29,"19:00:00","X8","HRX",100
2024-04-29,"22:16:00","X8","HRN",85
2024-04-29,NA,"X8","PM",1004.7
2024-04-29,"00:00:00","X8","PX",1006.7
2024-04-29,"16:41:00","X8","PN",1002.8
2024-04-29,NA,"X8","PPT",77.1
2024-04-29,NA,"X8","RS24h",1.6
2024-04-29,NA,"X8","VVM10",2.2
2024-04-29,NA,"X8","DVM10",56
2024-04-29,"21:33:00","X8","VVX10",9
2024-04-29,"21:33:00","X8","DVVX10",78
2024-04-30,NA,"D5","TM",12.8
2024-04-30,"13:18:00","D5","TX",16.4
2024-04-30,"06:00:00","D5","TN",11.3
2024-04-30,NA,"D5","HRM",98
2024-04-30,"23:00:00","D5","HRX",100
2024-04-30,"23:28:00","D5","HRN",84
2024-04-30,NA,"D5","PM",963.8
2024-04-30,"00:00:00","D5","PX",965.8
2024-04-30,"23:58:00","D5","PN",960.7
2024-04-30,NA,"D5","PPT",0.3
2024-04-30,NA,"D5","RS24h",10.1
2024-04-30,NA,"D5","VVM10",3
2024-04-30,NA,"D5","DVM10",62
2024-04-30,"00:44:00","D5","VVX10",9.8
2024-04-30,"00:44:00","D5","DVVX10",75
2024-04-30,NA,"X2","TM",15.4
2024-04-30,"14:19:00","X2","TX",17.5
2024-04-30,"22:31:00","X2","TN",14.2
2024-04-30,NA,"X2","HRM",86
2024-04-30,"22:34:00","X2","HRX",93
2024-04-30,"12:28:00","X2","HRN",78
2024-04-30,NA,"X4","TM",15.4
2024-04-30,"12:37:00","X4","TX",17.5
2024-04-30,"04:30:00","X4","TN",14.2
2024-04-30,NA,"X4","HRM",92
2024-04-30,"09:32:00","X4","HRX",100
2024-04-30,"12:37:00","X4","HRN",78
2024-04-30,NA,"X4","PM",1008
2024-04-30,"00:00:00","X4","PX",1010.1
2024-04-30,"23:59:00","X4","PN",1004.7
2024-04-30,NA,"X4","PPT",0.3
2024-04-30,NA,"X4","RS24h",12
2024-04-30,NA,"X4","VVM10",1.8
2024-04-30,NA,"X4","DVM10",76
2024-04-30,"00:10:00","X4","VVX10",8
2024-04-30,"00:10:00","X4","DVVX10",82
2024-04-30,NA,"X8","TM",15.3
2024-04-30,"12:51:00","X8","TX",18.2
2024-04-30,"23:53:00","X8","TN",13.4
2024-04-30,NA,"X8","HRM",90
2024-04-30,"23:31:00","X8","HRX",100
2024-04-30,"12:53:00","X8","HRN",76
2024-04-30,NA,"X8","PM",1002.3
2024-04-30,"00:00:00","X8","PX",1004.4
2024-04-30,"23:58:00","X8","PN",999.1
2024-04-30,NA,"X8","PPT",0
2024-04-30,NA,"X8","RS24h",12.3
2024-04-30,NA,"X8","VVM10",1.7
2024-04-30,NA,"X8","DVM10",89
2024-04-30,"15:32:00","X8","VVX10",6.9
2024-04-30,"15:32:00","X8","DVVX10",79
2024-05-01,NA,"D5","TM",14.1
2024-05-01,"13:21:00","D5","TX",19.4
2024-05-01,"23:58:00","D5","TN",9.4
2024-05-01,NA,"D5","HRM",66
2024-05-01,"04:42:00","D5","HRX",100
2024-05-01,"18:29:00","D5","HRN",38
2024-05-01,NA,"D5","PM",957.9
2024-05-01,"00:00:00","D5","PX",960.7
2024-05-01,"15:32:00","D5","PN",955.9
2024-05-01,NA,"D5","PPT",0
2024-05-01,NA,"D5","RS24h",22.1
2024-05-01,NA,"D5","VVM10",2.9
2024-05-01,NA,"D5","DVM10",255
2024-05-01,"14:23:00","D5","VVX10",11.9
2024-05-01,"14:23:00","D5","DVVX10",298
2024-05-01,NA,"X2","TM",16.9
2024-05-01,"14:49:00","X2","TX",22.2
2024-05-01,"04:48:00","X2","TN",12.7
2024-05-01,NA,"X2","HRM",62
2024-05-01,"05:53:00","X2","HRX",96
2024-05-01,"19:11:00","X2","HRN",29
2024-05-01,NA,"X4","TM",17.3
2024-05-01,"12:11:00","X4","TX",22.5
2024-05-01,"06:00:00","X4","TN",13.7
2024-05-01,NA,"X4","HRM",59
2024-05-01,"05:33:00","X4","HRX",96
2024-05-01,"17:39:00","X4","HRN",27
2024-05-01,NA,"X4","PM",1001.7
2024-05-01,"00:00:00","X4","PX",1004.8
2024-05-01,"15:31:00","X4","PN",999.2
2024-05-01,NA,"X4","PPT",0
2024-05-01,NA,"X4","RS24h",21.7
2024-05-01,NA,"X4","VVM10",2.4
2024-05-01,NA,"X4","DVM10",272
2024-05-01,"22:02:00","X4","VVX10",10
2024-05-01,"22:02:00","X4","DVVX10",279
2024-05-01,NA,"X8","TM",16.4
2024-05-01,"12:31:00","X8","TX",21.9
2024-05-01,"05:16:00","X8","TN",11.4
2024-05-01,NA,"X8","HRM",62
2024-05-01,"06:00:00","X8","HRX",100
2024-05-01,"19:27:00","X8","HRN",31
2024-05-01,NA,"X8","PM",996.1
2024-05-01,"00:00:00","X8","PX",999.1
2024-05-01,"15:28:00","X8","PN",993.8
2024-05-01,NA,"X8","PPT",0
2024-05-01,NA,"X8","RS24h",19.7
2024-05-01,NA,"X8","VVM10",2.3
2024-05-01,NA,"X8","DVM10",282
2024-05-01,"14:27:00","X8","VVX10",9.1
2024-05-01,"14:27:00","X8","DVVX10",349
2024-05-02,NA,"D5","TM",11.8
2024-05-02,"14:31:00","D5","TX",19.7
2024-05-02,"05:22:00","D5","TN",6.7
2024-05-02,NA,"D5","HRM",60
2024-05-02,"20:02:00","D5","HRX",78
2024-05-02,"16:03:00","D5","HRN",21
2024-05-02,NA,"D5","PM",963.8
2024-05-02,"22:01:00","D5","PX",969.2
2024-05-02,"02:32:00","D5","PN",959
2024-05-02,NA,"D5","PPT",0
2024-05-02,NA,"D5","RS24h",29.3
2024-05-02,NA,"D5","VVM10",4.3
2024-05-02,NA,"D5","DVM10",299
2024-05-02,"06:29:00","D5","VVX10",14.7
2024-05-02,"06:29:00","D5","DVVX10",319
2024-05-02,NA,"X2","TM",15.3
2024-05-02,"15:00:00","X2","TX",23
2024-05-02,"05:03:00","X2","TN",10.7
2024-05-02,NA,"X2","HRM",51
2024-05-02,"23:38:00","X2","HRX",71
2024-05-02,"15:49:00","X2","HRN",17
2024-05-02,NA,"X4","TM",15.5
2024-05-02,"15:44:00","X4","TX",22.5
2024-05-02,"05:00:00","X4","TN",10.8
2024-05-02,NA,"X4","HRM",47
2024-05-02,"21:31:00","X4","HRX",62
2024-05-02,"15:44:00","X4","HRN",15
2024-05-02,NA,"X4","PM",1008.3
2024-05-02,"22:00:00","X4","PX",1014
2024-05-02,"02:13:00","X4","PN",1003.8
2024-05-02,NA,"X4","PPT",0
2024-05-02,NA,"X4","RS24h",29.1
2024-05-02,NA,"X4","VVM10",3.3
2024-05-02,NA,"X4","DVM10",327
2024-05-02,"14:12:00","X4","VVX10",12.7
2024-05-02,"14:12:00","X4","DVVX10",224
2024-05-02,NA,"X8","TM",15
2024-05-02,"15:39:00","X8","TX",22.8
2024-05-02,"05:00:00","X8","TN",9.6
2024-05-02,NA,"X8","HRM",50
2024-05-02,"23:56:00","X8","HRX",74
2024-05-02,"16:01:00","X8","HRN",13
2024-05-02,NA,"X8","PM",1002.6
2024-05-02,"22:01:00","X8","PX",1008
2024-05-02,"00:08:00","X8","PN",998
2024-05-02,NA,"X8","PPT",0
2024-05-02,NA,"X8","RS24h",28.7
2024-05-02,NA,"X8","VVM10",3.3
2024-05-02,NA,"X8","DVM10",311
2024-05-02,"13:50:00","X8","VVX10",11.6
2024-05-02,"13:50:00","X8","DVVX10",216
2024-05-03,NA,"D5","TM",14.8
2024-05-03,"12:38:00","D5","TX",21.3
2024-05-03,"01:01:00","D5","TN",9.5
2024-05-03,NA,"D5","HRM",48
2024-05-03,"01:15:00","D5","HRX",78
2024-05-03,"15:41:00","D5","HRN",32
2024-05-03,NA,"D5","PM",969.2
2024-05-03,"09:03:00","D5","PX",970.7
2024-05-03,"16:04:00","D5","PN",967.8
2024-05-03,NA,"D5","PPT",0
2024-05-03,NA,"D5","RS24h",27.3
2024-05-03,NA,"D5","VVM10",4.8
2024-05-03,NA,"D5","DVM10",250
2024-05-03,"13:25:00","D5","VVX10",14.1
2024-05-03,"13:25:00","D5","DVVX10",205
2024-05-03,NA,"X2","TM",16.2
2024-05-03,"15:03:00","X2","TX",22.2
2024-05-03,"04:55:00","X2","TN",10.8
2024-05-03,NA,"X2","HRM",53
2024-05-03,"01:20:00","X2","HRX",78
2024-05-03,"15:33:00","X2","HRN",25
2024-05-03,NA,"X4","TM",16.9
2024-05-03,"13:48:00","X4","TX",21.4
2024-05-03,"04:48:00","X4","TN",11.6
2024-05-03,NA,"X4","HRM",46
2024-05-03,"02:47:00","X4","HRX",65
2024-05-03,"15:35:00","X4","HRN",24
2024-05-03,NA,"X4","PM",1013.6
2024-05-03,"08:30:00","X4","PX",1015.2
2024-05-03,"15:36:00","X4","PN",1012.1
2024-05-03,NA,"X4","PPT",0
2024-05-03,NA,"X4","RS24h",25.6
2024-05-03,NA,"X4","VVM10",2.4
2024-05-03,NA,"X4","DVM10",249
2024-05-03,"16:08:00","X4","VVX10",14.1
2024-05-03,"16:08:00","X4","DVVX10",249
2024-05-03,NA,"X8","TM",16
2024-05-03,"14:28:00","X8","TX",21.2
2024-05-03,"04:20:00","X8","TN",9.4
2024-05-03,NA,"X8","HRM",51
2024-05-03,"04:49:00","X8","HRX",84
2024-05-03,"15:41:00","X8","HRN",26
2024-05-03,NA,"X8","PM",1008
2024-05-03,"08:00:00","X8","PX",1009.5
2024-05-03,"15:32:00","X8","PN",1006.4
2024-05-03,NA,"X8","PPT",0
2024-05-03,NA,"X8","RS24h",25.1
2024-05-03,NA,"X8","VVM10",2.4
2024-05-03,NA,"X8","DVM10",247
2024-05-03,"15:41:00","X8","VVX10",11.8
2024-05-03,"15:41:00","X8","DVVX10",229
2024-05-04,NA,"D5","TM",18.1
2024-05-04,"14:05:00","D5","TX",24.2
2024-05-04,"00:32:00","D5","TN",13.7
2024-05-04,NA,"D5","HRM",42
2024-05-04,"10:42:00","D5","HRX",63
2024-05-04,"23:59:00","D5","HRN",31
2024-05-04,NA,"D5","PM",967.8
2024-05-04,"00:00:00","D5","PX",969.2
2024-05-04,"17:01:00","D5","PN",966.6
2024-05-04,NA,"D5","PPT",0
2024-05-04,NA,"D5","RS24h",26.9
2024-05-04,NA,"D5","VVM10",5.2
2024-05-04,NA,"D5","DVM10",248
2024-05-04,"20:03:00","D5","VVX10",9.9
2024-05-04,"20:03:00","D5","DVVX10",262
2024-05-04,NA,"X2","TM",18
2024-05-04,"14:44:00","X2","TX",23.9
2024-05-04,"04:39:00","X2","TN",11.8
2024-05-04,NA,"X2","HRM",58
2024-05-04,"09:23:00","X2","HRX",77
2024-05-04,"18:06:00","X2","HRN",32
2024-05-04,NA,"X4","TM",18.8
2024-05-04,"14:31:00","X4","TX",23.3
2024-05-04,"05:25:00","X4","TN",13.9
2024-05-04,NA,"X4","HRM",49
2024-05-04,"06:27:00","X4","HRX",65
2024-05-04,"18:03:00","X4","HRN",30
2024-05-04,NA,"X4","PM",1011.7
2024-05-04,"00:00:00","X4","PX",1013.5
2024-05-04,"16:37:00","X4","PN",1010.1
2024-05-04,NA,"X4","PPT",0
2024-05-04,NA,"X4","RS24h",26.5
2024-05-04,NA,"X4","VVM10",2.5
2024-05-04,NA,"X4","DVM10",235
2024-05-04,"14:43:00","X4","VVX10",11.2
2024-05-04,"14:43:00","X4","DVVX10",238
2024-05-04,NA,"X8","TM",18.1
2024-05-04,"13:28:00","X8","TX",24.1
2024-05-04,"05:08:00","X8","TN",11.3
2024-05-04,NA,"X8","HRM",50
2024-05-04,"05:21:00","X8","HRX",68
2024-05-04,"18:09:00","X8","HRN",32
2024-05-04,NA,"X8","PM",1006.1
2024-05-04,"00:00:00","X8","PX",1007.8
2024-05-04,"16:42:00","X8","PN",1004.7
2024-05-04,NA,"X8","PPT",0
2024-05-04,NA,"X8","RS24h",26
2024-05-04,NA,"X8","VVM10",2.3
2024-05-04,NA,"X8","DVM10",239
2024-05-04,"14:24:00","X8","VVX10",10.9
2024-05-04,"14:24:00","X8","DVVX10",219
2024-05-05,NA,"D5","TM",17
2024-05-05,"14:25:00","D5","TX",22.2
2024-05-05,"05:31:00","D5","TN",12.9
2024-05-05,NA,"D5","HRM",71
2024-05-05,"21:31:00","D5","HRX",100
2024-05-05,"00:00:00","D5","HRN",31
2024-05-05,NA,"D5","PM",965.4
2024-05-05,"00:00:00","D5","PX",967.8
2024-05-05,"23:30:00","D5","PN",962.9
2024-05-05,NA,"D5","PPT",0
2024-05-05,NA,"D5","RS24h",26
2024-05-05,NA,"D5","VVM10",2.6
2024-05-05,NA,"D5","DVM10",212
2024-05-05,"22:08:00","D5","VVX10",8.3
2024-05-05,"22:08:00","D5","DVVX10",278
2024-05-05,NA,"X2","TM",17
2024-05-05,"15:00:00","X2","TX",20.5
2024-05-05,"04:55:00","X2","TN",13.8
2024-05-05,NA,"X2","HRM",79
2024-05-05,"21:46:00","X2","HRX",92
2024-05-05,"00:01:00","X2","HRN",57
2024-05-05,NA,"X4","TM",17.4
2024-05-05,"14:03:00","X4","TX",19.7
2024-05-05,"05:00:00","X4","TN",15.4
2024-05-05,NA,"X4","HRM",76
2024-05-05,"17:38:00","X4","HRX",96
2024-05-05,"00:00:00","X4","HRN",44
